model	abbrev	name	lhs	op	rhs	Unstand_Est	Unstand_SE	STD_Genotype	STD_Genotype_SE	STD_All	p_value
E	Psyc-Soma	Psychological-Somatic	GATE	=~	UkbDep	0.1449004509347948	0.0236577804521139	0.6836249978988969	0.11161502939062	0.6836251143067357	9.076680401822563e-10
E	Psyc-Soma	Psychological-Somatic	GATE	=~	UkbAnh	0.10669164116161227	0.0258707357233514	0.4822204107546668	0.116929565124695	0.4822204234836498	3.7230343988945375e-5
E	Psyc-Soma	Psychological-Somatic	CaseAppDec	~~	CaseAppDec	0.1012883560612108	0.0283709724820509	0.9947930225814847	0.27864209402225	0.9947928197932178	3.5678989512482207e-4
E	Psyc-Soma	Psychological-Somatic	CaseAppInc	~~	CaseAppInc	0.11873699497319795	0.0283659928077276	0.8977253223020023	0.214463912359902	0.8977245562589845	2.8404783608346276e-5
E	Psyc-Soma	Psychological-Somatic	CaseSleDec	~~	CaseSleDec	0.08217101905864002	0.036648151202564	0.9440889330534942	0.421061286636094	0.9440877069948306	0.024951032695266048
E	Psyc-Soma	Psychological-Somatic	CaseSleInc	~~	CaseSleInc	0.05667455419105362	0.0277936324197271	0.9315932969623129	0.456860708109737	0.9315928439597487	0.04143804379500347
E	Psyc-Soma	Psychological-Somatic	CaseMotoInc	~~	CaseMotoInc	0.0364320193951843	0.0182896267743574	0.9227764121806591	0.463253363845457	0.92277627760315994	0.04637656010600026
E	Psyc-Soma	Psychological-Somatic	CaseMotoDec	~~	CaseMotoDec	0.02515445005694483	0.0212734807110721	0.9443911308264911	0.798683163833076	0.9443893432379332	0.23703422573993918
E	Psyc-Soma	Psychological-Somatic	CaseGuilt	~~	CaseGuilt	0.053901905623758926	0.0493565823350559	0.7305911347124281	0.668982398794041	0.7305899501960518	0.2747928710222491
E	Psyc-Soma	Psychological-Somatic	CaseSui	~~	CaseSui	0.04577217012670423	0.0269597790798575	0.6624876576602602	0.390205526002323	0.66248663114383	0.08954651593943445
E	Psyc-Soma	Psychological-Somatic	CommDep	~~	CommDep	0.004265767548488729	0.00431691268615317	0.04912208994850128	0.0497116344061308	0.0491221440535739	0.32307802555646636
E	Psyc-Soma	Psychological-Somatic	CommAnh	~~	CommAnh	0.008967471383593486	0.002915148405602	0.10500361352171578	0.0341346085640316	0.10500363288806797	0.002096832507599264
E	Psyc-Soma	Psychological-Somatic	CommAppDec	~~	CommAppDec	0.03147989562737756	0.00775434607493585	0.6569361553896707	0.161821145302832	0.6569367352607903	4.914728916951023e-5
E	Psyc-Soma	Psychological-Somatic	CommAppInc	~~	CommAppInc	0.08580178178749347	0.0123267858971567	0.646592488438556	0.0928929048926135	0.6465918965494671	3.3883516030315963e-12
E	Psyc-Soma	Psychological-Somatic	CommSleDec	~~	CommSleDec	0.01871926232010269	0.0100490560273259	0.28593671756024913	0.153498776594101	0.2859370663222374	0.06249208022946445
E	Psyc-Soma	Psychological-Somatic	CommSleInc	~~	CommSleInc	0.013096836084966154	0.0121128045377885	0.13928917410315506	0.128822468055948	0.13928926432153874	0.27959083524683814
E	Psyc-Soma	Psychological-Somatic	CommFatig	~~	CommFatig	0.03336192452875634	0.0136089071421149	0.4690673042583737	0.191340484429511	0.469067325080481	0.014227122979996997
E	Psyc-Soma	Psychological-Somatic	CommGuilt	~~	CommGuilt	0.038076784787824385	0.0072104782900971	0.5635925679443665	0.106726018240676	0.5635937998421419	1.2865112028889106e-7
E	Psyc-Soma	Psychological-Somatic	CommConc	~~	CommConc	0.015503191384962497	0.00826112556461112	0.3006455202718763	0.160203976608988	0.3006452202124673	0.06056690821258797
E	Psyc-Soma	Psychological-Somatic	CommSui	~~	CommSui	0.020877175899960784	0.00550792038106001	0.5585905688118797	0.147369591341895	0.5585897006372386	1.504098810418683e-4
E	Psyc-Soma	Psychological-Somatic	UkbDep	~~	UkbDep	0.005836026734448197	0.00472331486142973	0.12990337423547052	0.105134393558442	0.1299034184754336	0.21661524567496365
E	Psyc-Soma	Psychological-Somatic	UkbAnh	~~	UkbAnh	0.011072531882812297	0.00487182790087069	0.22619398110749742	0.09952326207204	0.2261939930490051	0.023040197444407783
E	Psyc-Soma	Psychological-Somatic	PSYCH	~~	SOMA	-0.7542362852021927	0.0562332338496429	-0.7542380749142562	0.0562333436509418	-0.7542380749142562	5.098882199559469e-41
E	Psyc-Soma	Psychological-Somatic	PSYCH	~~	PSYCH	1		1		1	NA
E	Psyc-Soma	Psychological-Somatic	SOMA	~~	SOMA	1		1		1	NA
E	Psyc-Soma	Psychological-Somatic	GATE	~~	GATE	1		1		1	NA
E	Psyc-Soma	Psychological-Somatic	PSYCH	~~	GATE	0		0		0	NA
E	Psyc-Soma	Psychological-Somatic	SOMA	~~	GATE	0		0		0	NA
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CaseGuilt	0.14045015105466008	0.0410275858122876	0.5170793169696892	0.15104655612545	0.5170793077236608	6.186344777712635e-4
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CaseSui	0.15228583183756453	0.0301814169689651	0.5793589483460063	0.114822798726076	0.579359200090802	4.519065262052194e-7
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CommDep	0.205397409231963	0.0175183113921577	0.6970058441524399	0.0594474857785297	0.6970055022257774	9.520807790330745e-32
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CommAnh	0.23288507286111923	0.0159475105737835	0.796907966379337	0.0545706482207004	0.7969079540587687	2.6787125197736313e-48
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CommGuilt	0.17164183075184197	0.0151742092187069	0.6603534880127576	0.058379329831519	0.6603533867887276	1.1521168204670678e-29
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CommConc	0.1892371587930237	0.0180773961037902	0.8333427758559815	0.0796072561178761	0.833343305763053	1.209655443148803e-25
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	CommSui	0.12850768109594485	0.0145943270824791	0.6647211820746052	0.0754908053099788	0.6647210908427268	1.3048288935934174e-18
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	UkbDep	0.13624671710380845	0.0194818706464404	0.6427990367434974	0.0919135192728587	0.6427995572963467	2.6808686376618965e-12
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	=~	UkbAnh	0.16448288748134085	0.0198219901199931	0.743423871369701	0.0895907076952364	0.743422835829914	1.0587807208457264e-16
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseAppDec	0.022329805615640436	0.0340997523822627	0.06997978410049735	0.106865434497806	0.06997979394782573	0.5125722135186214
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseAppInc	-0.118635497551408	0.0354832740749172	-0.3262062483527817	0.0975667020107124	-0.32620679358597454	8.275247167367585e-4
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseSleDec	-0.0714445058004043	0.0349968909759191	-0.2421682902209583	0.118624893357778	-0.242168280571944	0.041205827448461844
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseSleInc	-0.06392640817645563	0.0327210876653388	-0.2591794355218819	0.132662044624854	-0.2591795220431624	0.050739530025388446
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseMotoInc	-0.07094307836727846	0.0272177121725971	-0.357040149498968	0.13698033276101	-0.3570401701703465	0.009147172886491339
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CaseMotoDec	-0.047628949541823985	0.0293963203435476	-0.2918361219038505	0.180119501787999	-0.29183632866195813	0.10518178776506794
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CommAppDec	-0.13015859586601405	0.0177419736240788	-0.5945900500770244	0.0810488264721757	-0.5945894460170821	2.197501465300389e-13
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CommAppInc	-0.21923739333766518	0.0238790260109147	-0.6018395529617081	0.0655515347465534	-0.6018396866838706	4.264332512182626e-20
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CommSleDec	-0.2186707468448066	0.019900895553204	-0.8546339308241381	0.0777789884284071	-0.8546344732566211	4.365624318278192e-28
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CommSleInc	-0.2875657807163278	0.025239007446636	-0.9378001077424964	0.082308666107461	-0.9377999566879898	4.494680713737473e-30
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	=~	CommFatig	-0.19560185047622516	0.0242533113935111	-0.7334404439185876	0.0909416220290029	-0.733440819220059	7.32632067016722e-16
F	Psyc-Neuv	Psychological-Neurovegetative	GATE	=~	CommDep	0.20093301684664297	0.0215880709368719	0.6818592584046649	0.0732578330616182	0.681858923908387	1.307597760751626e-20
F	Psyc-Neuv	Psychological-Neurovegetative	GATE	=~	CommAnh	0.14930386730621215	0.0207824251448311	0.5109033284612056	0.0711150457476816	0.5109033205624022	6.763116575447935e-13
F	Psyc-Neuv	Psychological-Neurovegetative	GATE	=~	UkbDep	0.1433744708492541	0.0244726063543336	0.6764264279321738	0.115459151525185	0.6764269757172269	4.668705726820548e-9
F	Psyc-Neuv	Psychological-Neurovegetative	GATE	=~	UkbAnh	0.10413488917780445	0.0267815225115459	0.4706652628767178	0.121045900831726	0.47066460727145026	1.0094422104071492e-4
F	Psyc-Neuv	Psychological-Neurovegetative	CaseAppDec	~~	CaseAppDec	0.10131981055739468	0.0283751602835313	0.9951025483837899	0.278683233728943	0.9951028284390198	3.559985094139524e-4
F	Psyc-Neuv	Psychological-Neurovegetative	CaseAppInc	~~	CaseAppInc	0.11819030616003559	0.0283979716186922	0.8935861406699862	0.214705707132195	0.8935891278183574	3.1557220336416135e-5
F	Psyc-Neuv	Psychological-Neurovegetative	CaseSleDec	~~	CaseSleDec	0.08193333842250627	0.0366433765696307	0.941354598899966	0.421006444743381	0.9413545238848282	0.02535400860171926
F	Psyc-Neuv	Psychological-Neurovegetative	CaseSleInc	~~	CaseSleInc	0.05674941231605076	0.0277907938017867	0.9328253525474489	0.456814062960236	0.9328259753534779	0.04114934918965305
F	Psyc-Neuv	Psychological-Neurovegetative	CaseMotoInc	~~	CaseMotoInc	0.03444793119502576	0.0182724291333027	0.8725222158527451	0.462817770190768	0.87252231688473	0.05939731787988315
F	Psyc-Neuv	Psychological-Neurovegetative	CaseMotoDec	~~	CaseMotoDec	0.02436729258831929	0.0214365025152955	0.914830261006977	0.804803629588258	0.9148315572731096	0.2556555225718916
F	Psyc-Neuv	Psychological-Neurovegetative	CaseGuilt	~~	CaseGuilt	0.0540521376901138	0.0493851379832616	0.7326290157246758	0.669369453731348	0.7326289895240198	0.2737348227882391
F	Psyc-Neuv	Psychological-Neurovegetative	CaseSui	~~	CaseSui	0.045900257860647914	0.0269568026934485	0.6643423399259506	0.390162386121799	0.664342917270146	0.08861790499674801
F	Psyc-Neuv	Psychological-Neurovegetative	CommDep	~~	CommDep	0.004277109995946951	0.00438776032074796	0.0492517860758798	0.0505276170583774	0.04925173775348812	0.32966838330936993
F	Psyc-Neuv	Psychological-Neurovegetative	CommAnh	~~	CommAnh	0.008874548167154599	0.00291114034389559	0.10391551300934343	0.0340876479626038	0.10391550979617897	0.0023000352342052864
F	Psyc-Neuv	Psychological-Neurovegetative	CommAppDec	~~	CommAppDec	0.030977972205664457	0.00776740650420662	0.6464647042060154	0.162093696836073	0.6464633906850995	6.657646856553531e-5
F	Psyc-Neuv	Psychological-Neurovegetative	CommAppInc	~~	CommAppInc	0.08463372318079876	0.0124004754559362	0.6377887081128863	0.0934482290479906	0.6377889915322605	8.790170007732382e-12
F	Psyc-Neuv	Psychological-Neurovegetative	CommSleDec	~~	CommSleDec	0.017649815403822423	0.0101094657237493	0.26959957489388603	0.154421545984046	0.26959991712137776	0.08083350125225473
F	Psyc-Neuv	Psychological-Neurovegetative	CommSleInc	~~	CommSleInc	0.011333022788166086	0.0122482754153412	0.12053128006473005	0.13026322292151	0.12053124123600434	0.35482288997611083
F	Psyc-Neuv	Psychological-Neurovegetative	CommFatig	~~	CommFatig	0.03286403147264463	0.0136432656587475	0.4620640918253011	0.1918235647545	0.46206456470180884	0.016004638163603077
F	Psyc-Neuv	Psychological-Neurovegetative	CommGuilt	~~	CommGuilt	0.03809969007067154	0.00722091916872817	0.563933577444742	0.106880577156851	0.5639334045566571	1.3182278320088078e-7
F	Psyc-Neuv	Psychological-Neurovegetative	CommConc	~~	CommConc	0.01575563674801178	0.00826995971453972	0.3055385461672991	0.160375266108284	0.3055389347399067	0.05675864277826573
F	Psyc-Neuv	Psychological-Neurovegetative	CommSui	~~	CommSui	0.020860678562430332	0.00550933734806897	0.5581460245980746	0.147407504378119	0.5581458713888552	1.5283176957540812e-4
F	Psyc-Neuv	Psychological-Neurovegetative	UkbDep	~~	UkbDep	0.005807019729911849	0.00474927848179489	0.12925506631437017	0.10571230021255	0.1292552756616668	0.22143690671604999
F	Psyc-Neuv	Psychological-Neurovegetative	UkbAnh	~~	UkbAnh	0.011053021303381141	0.00488054297167638	0.2257979436710834	0.0997012728746745	0.22579731462862013	0.023530395487605868
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	~~	NEUROVEG	-0.7289890895198371	0.053554448004374	-0.7289907223472061	0.0535544957500301	-0.7289907223472061	3.39299841301066e-42
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	~~	PSYCH	1		1		1	NA
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	~~	NEUROVEG	1		1		1	NA
F	Psyc-Neuv	Psychological-Neurovegetative	GATE	~~	GATE	1		1		1	NA
F	Psyc-Neuv	Psychological-Neurovegetative	PSYCH	~~	GATE	0		0		0	NA
F	Psyc-Neuv	Psychological-Neurovegetative	NEUROVEG	~~	GATE	0		0		0	NA
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CaseGuilt	0.13800119485462362	0.0404377030893494	0.5080633693102065	0.148874879831975	0.508063295871066	6.432594510538384e-4
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CaseSui	0.1494303492464207	0.0299672779321693	0.5684958914105906	0.114008143265008	0.5684960435742155	6.149864039339593e-7
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CommDep	0.21642890001959667	0.0196470494809511	0.7344408111296156	0.0666712630509088	0.734440954090196	3.205061604692245e-28
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CommAnh	0.2433554412204871	0.0181984132593854	0.8327362596141565	0.0622730087890573	0.8327362626676967	8.773198589900608e-41
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CommGuilt	0.16995164137654153	0.0154280113398594	0.6538507529211345	0.0593557783986283	0.6538507671904609	3.207318835740105e-28
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	CommSui	0.12803546879345154	0.0146754833846376	0.6622783052886055	0.0759106082657319	0.6622788918428038	2.6748585125036473e-18
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	UkbDep	0.14345353222773932	0.0210664806881479	0.6767998496152667	0.099389558752654	0.6768000290051418	9.789550139785595e-12
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	=~	UkbAnh	0.1715022930546308	0.0214149984803279	0.7751498595451934	0.096790759467944	0.7751487955133591	1.1610372032403475e-15
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseAppDec	0.02088857759408869	0.0332960102660149	0.06546333322699634	0.104346601273599	0.06546334801564735	0.5304234273063
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseAppInc	-0.11181661656946024	0.0348663046470008	-0.30745724049295176	0.0958702698069993	-0.307457313913358	0.0013412194697953017
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseSleDec	-0.06684433715409148	0.0340842333377466	-0.22657362253543134	0.115531390368789	-0.22657378763865316	0.04986138059383507
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseSleInc	-0.0623070920877853	0.0316312686885325	-0.2526132413676435	0.128243600655283	-0.25261336343534435	0.04886195256895057
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseMotoInc	-0.06668895473656232	0.0262482897498107	-0.335629606547408	0.13210150249072	-0.3356297264505084	0.011063170429577145
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CaseMotoDec	-0.046077278116334545	0.0287689867714682	-0.2823272779712577	0.176275676825227	-0.2823281158493221	0.1092374078910566
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommAppDec	-0.12425276029640911	0.0171438048634463	-0.567611219241712	0.0783163043505842	-0.5676113206787531	4.23980187337216e-13
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommAppInc	-0.20835947255569107	0.0233109328485295	-0.5719782994108072	0.0639920532150051	-0.5719782208909113	3.953009165360156e-19
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommSleDec	-0.20926203006366673	0.0193336656298744	-0.817862176904535	0.0755620828436052	-0.8178621126617698	2.657894896960568e-27
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommSleInc	-0.27267507999711754	0.0245511196515895	-0.8892400062080937	0.0800653773868964	-0.88924070489425	1.1674492137945367e-28
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommFatig	-0.19004861355222946	0.0234114159738769	-0.7126172686158951	0.0877848143438511	-0.7126173497853469	4.748069758654529e-16
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	=~	CommConc	-0.2067017082703953	0.0175194024581671	-0.9102503718194835	0.0771500576226924	-0.9102500121176793	3.975900585231599e-32
G	Affc-Neuv	Affective-Neurovegetative	GATE	=~	CommDep	0.1889132275212765	0.0260813861922544	0.6410690344751292	0.0885057117478826	0.6410691592606802	4.3815412804377153e-13
G	Affc-Neuv	Affective-Neurovegetative	GATE	=~	CommAnh	0.13295190467393925	0.0277396037341512	0.45494841016350757	0.0949217355908689	0.4549484118317467	1.6442428247667639e-6
G	Affc-Neuv	Affective-Neurovegetative	GATE	=~	UkbDep	0.13652372229815987	0.0289118329831161	0.6441056158525952	0.136402990295832	0.6441057865766667	2.33455379706111e-6
G	Affc-Neuv	Affective-Neurovegetative	GATE	=~	UkbAnh	0.09277948509582082	0.0326719753881473	0.4193422187212657	0.147669379800621	0.41934164309906224	0.0045152181107188235
G	Affc-Neuv	Affective-Neurovegetative	CaseAppDec	~~	CaseAppDec	0.10138203792734551	0.0283570736623996	0.9957141001881761	0.278505602904346	0.9957145500665823	3.499683703415584e-4
G	Affc-Neuv	Affective-Neurovegetative	CaseAppInc	~~	CaseAppInc	0.11976166955463365	0.0283103192761769	0.9054695676711201	0.214043027285953	0.9054700001211828	2.333605861474965e-5
G	Affc-Neuv	Affective-Neurovegetative	CaseSleDec	~~	CaseSleDec	0.08256926909919171	0.036632619539378	0.9486629361813884	0.42088280701856	0.9486643187550745	0.024197293432971334
G	Affc-Neuv	Affective-Neurovegetative	CaseSleInc	~~	CaseSleInc	0.05695397560785099	0.027773566716577	0.936185583846985	0.456530859535402	0.9361864886138827	0.04030065387707833
G	Affc-Neuv	Affective-Neurovegetative	CaseMotoInc	~~	CaseMotoInc	0.03503342704426855	0.0182644387911304	0.8873520527126504	0.462615392582739	0.8873526867227569	0.05509550753665367
G	Affc-Neuv	Affective-Neurovegetative	CaseMotoDec	~~	CaseMotoDec	0.02451259769072101	0.0214219906057474	0.9202853726306583	0.804258661421633	0.9202908350009718	0.25251058727873305
G	Affc-Neuv	Affective-Neurovegetative	CaseGuilt	~~	CaseGuilt	0.05473425376155282	0.0495083173600072	0.7418719018596355	0.67103904219913	0.7418716873886299	0.2689184243905277
G	Affc-Neuv	Affective-Neurovegetative	CaseSui	~~	CaseSui	0.04676167600170073	0.0268912139057567	0.6768118861294417	0.389213099480068	0.6768122484404636	0.08204879440631206
G	Affc-Neuv	Affective-Neurovegetative	CommDep	~~	CommDep	0.004309622098682063	0.00477799220873834	0.049626798679946134	0.0550210899026781	0.049626817999887315	0.36707097358373375
G	Affc-Neuv	Affective-Neurovegetative	CommAnh	~~	CommAnh	0.008503533914372299	0.00294167501881099	0.09957225867976988	0.034445157938647	0.09957225941000802	0.0038437075161061765
G	Affc-Neuv	Affective-Neurovegetative	CommAppDec	~~	CommAppDec	0.0324804688461755	0.00776824229063742	0.6778171463737104	0.162111147400345	0.6778173886373217	2.8999203437796856e-5
G	Affc-Neuv	Affective-Neurovegetative	CommAppInc	~~	CommAppInc	0.0892851429945386	0.0120623651046799	0.6728410995586842	0.0909003083395171	0.6728409148264679	1.3418901164698773e-13
G	Affc-Neuv	Affective-Neurovegetative	CommSleDec	~~	CommSleDec	0.02167606170320636	0.010215310322523	0.3311016166882382	0.156038297083792	0.33110156467242635	0.033844535368445186
G	Affc-Neuv	Affective-Neurovegetative	CommSleInc	~~	CommSleInc	0.019675399876434428	0.0121302366152159	0.209250639937753	0.129007896944086	0.20925096875917742	0.10480059300120426
G	Affc-Neuv	Affective-Neurovegetative	CommFatig	~~	CommFatig	0.035005604455787466	0.0133943374976254	0.49217640066387924	0.18832364540508	0.49217651278490865	0.00896298076535539
G	Affc-Neuv	Affective-Neurovegetative	CommGuilt	~~	CommGuilt	0.038677054754038126	0.00728170728641864	0.5724791492574226	0.10778032978916	0.5724791742444456	1.0870473345229438e-7
G	Affc-Neuv	Affective-Neurovegetative	CommConc	~~	CommConc	0.008840710641691887	0.00852060378739123	0.171445050938928	0.165235871276817	0.17144491543976456	0.2994709592903642
G	Affc-Neuv	Affective-Neurovegetative	CommSui	~~	CommSui	0.020981813108618345	0.00553468836154367	0.561385675024007	0.148085785687765	0.5613866694194679	1.5006274788725626e-4
G	Affc-Neuv	Affective-Neurovegetative	UkbDep	~~	UkbDep	0.005708769095924752	0.00490838400073408	0.12706938907607024	0.109253733626825	0.12706945643709247	0.24480317598215637
G	Affc-Neuv	Affective-Neurovegetative	UkbAnh	~~	UkbAnh	0.01093063332410681	0.00494245968418318	0.22329754420838843	0.100966035951804	0.2232969311771673	0.026995861813433542
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	~~	NEUROVEG	-0.7405291391259855	0.0609289933044604	-0.740530294648632	0.0609290453547585	-0.740530294648632	5.4646354321844115e-34
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	~~	AFFECT	1		1		1	NA
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	~~	NEUROVEG	1		1		1	NA
G	Affc-Neuv	Affective-Neurovegetative	GATE	~~	GATE	1		1		1	NA
G	Affc-Neuv	Affective-Neurovegetative	AFFECT	~~	GATE	0		0		0	NA
G	Affc-Neuv	Affective-Neurovegetative	NEUROVEG	~~	GATE	0		0		0	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	=~	CaseGuilt	0.2806718553367138	0.30556888403927	5.1779420537304635	11.5521336502516	5.1779382052387755	0.3583454533834731
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	=~	CaseSui	0.1559704075022276	0.03165224868054	0.5773728910409817	0.114711899442222	0.5773729288994196	8.323523207205391e-7
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	=~	CommGuilt	0.11508648489243747	0.0986312348806413	-10.65090464000974	34.1947550372403	-10.650930573374758	0.24327656756103366
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	=~	CommConc	0.19385562540950263	0.0217271173460309	0.825899366108587	0.087528871266891	0.8258993101688384	4.567474939413236e-19
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	=~	CommSui	0.1312719595231775	0.0157833420932271	0.6549763938379826	0.0803799003770954	0.6549763683480951	9.012604155619795e-17
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	CaseGuilt	-0.13017346551771594	0.28993461030385	-4.7188246874360384	11.5544301401429	-4.718821180182115	0.6534495074335889
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	CommDep	0.22942818136309592	0.0337616777772758	0.678516314899697	0.0653193069659703	0.6785163236270159	1.0792199342712809e-11
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	CommAnh	0.2582402252537827	0.0321237954929773	0.7754294085416419	0.0616993228815238	0.77542938007956	9.064286112170385e-16
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	CommGuilt	0.057448937390801785	0.0955130934391068	11.379820847917852	34.1921840369341	11.379848556085173	0.5475222672401647
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	UkbDep	0.15284442298205134	0.0284008153657663	0.6262746750303276	0.0937606893566368	0.6262746780970907	7.378919989558093e-8
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	=~	UkbAnh	0.18124087000566003	0.02390137701945	0.7267883310174358	0.0921899781577069	0.7267882739598711	3.3801143753783133e-14
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseAppDec	0.022111588709183484	0.0341333883837382	0.06475798140728806	0.106867232144651	0.0647580049762394	0.5171146998419275
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseAppInc	-0.11870665754267641	0.0354784999182327	-0.3214208794891673	0.0975019107330824	-0.3214209218419992	8.20230996743425e-4
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseSleDec	-0.07157898654625773	0.0349626983753837	-0.24378351336935902	0.118085058060054	-0.24378375415757766	0.04062904721533757
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseSleInc	-0.06399483649748414	0.0326990505676653	-0.2578702256707111	0.132385607355209	-0.25787030865310506	0.050337421336252165
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseMotoInc	-0.07075216626521717	0.0271653102687536	-0.35453639774823337	0.135978651912049	-0.3545365269298643	0.009200727770077322
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CaseMotoDec	-0.047711373187182375	0.029357190080766	-0.2919341015863513	0.179101838032789	-0.2919340261960082	0.10411945801859412
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CommAppDec	-0.13019497341340652	0.0177307714088952	-0.5982243531604472	0.0807553208726273	-0.5982243986905079	2.0904183394016223e-13
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CommAppInc	-0.21942001170512973	0.023880870818251	-0.6029561071765379	0.0654336264478604	-0.6029561325923324	3.9981268842661343e-20
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CommSleDec	-0.2186125253035096	0.0199063827034176	-0.8515356899427181	0.0775806174571273	-0.8515356038857278	4.663166339516556e-28
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CommSleInc	-0.2876939958277968	0.0252443294345365	-0.940765149634996	0.0824645673302512	-0.9407649816564682	4.3586360307740584e-30
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	=~	CommFatig	-0.19537026320185355	0.0242516889500665	-0.7317673439596669	0.090770401594754	-0.7317672663232012	7.886733548840265e-16
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	GATE	=~	CommDep	0.17347762209353215	0.0472337864648346	0.7001376388742818	0.0732391286004818	0.7001376478797019	2.399595222959833e-4
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	GATE	=~	CommAnh	0.10637608617990477	0.0648464514262238	0.5399769416359099	0.0780539859074351	0.5399769218160942	0.10091572186260671
